label,fitur,fitur_translated
1,viral kabar ahok tebu ijazah siswi hasil investigasi disdik disdik jatim menelusuri kabar viral siswi sma lamongan tolong basuki tjahaja purnama ahok menebu ijazahnya,"Viral News Tebu Sugarcane Diploma Student Results of Investigation of Disdik Disdik Jatim traces the news of the Viral Student of Lamongan High School, please Basuki Tjahaja Purnama Ahok to the diploma"
1,tilapia mutant fish nila ikan mutan stop eat thi mutant stop eat thi fake ass fish,Tilapia Mutant Fish Nila Fish Mutan Stop Eat Thi Mutant Stop Eat Thi Fake Ass Fish
1,video duel vs pendukung persija persib cileungsi video duel vs pendukung persija persib cileungsi,Video duel vs Persija Persib Persib Cileungsi Video Duel vs Persija Persib Cileungsi
1,akun twitter kementerian negeri ri unggah video porno akun twitter kemlu ri post film porno iso yak,Twitter Account of the Indonesian Ministry of RI Upload Porn Video Twitter Accounts Foreign Foreign Affairs RI Post Porn Movie Iso Yak
1,jokowi bilang kangen didemo janji sediakan makanan jokowi bilang kangen didemo janji sediakan makanan,Jokowi said Kangen Demonstrated Promises to Provide Jokowi Food Said Kangen Didemo Promises Providing Food
1,makam berdarah minggu oktob masyarakat kota balikpapan heboh makam mengeluarkan darah makam berdarah makam perempuan mengeluarkan cairan darah kabar tersebar viral masyarakat,"The bloody tomb of the octobs of the city of Balikpapan City, excited the tomb of emerging blood-blooded tombs the tomb of the woman issued a blood fluid news spread through viral society"
1,masjid pohon dunia masjid pohon didunia semoga yg like komen aamiin besok pagi rezekinya berlimpah aamiin,the world tree mosque tree mosque in the world hopefully the one comment aamiin tomorrow morning the fortune is abundant aamiin
1,whatsapp dikenakan biaya pasca diakuisisi facebook senin besok whatsapp dikenakan bayaran biaya whatsapp sdh diakuisisi facebook kontak org kirimilah pesan pengguna membutuhkan whatsapp logo biru grati berita dimuat koran whatsapp dikenakan biaya pesan messag kirimlah pesan org mengirim pesan tsb warna logo biru tdk penggunaan whatsapp dikenakan biaya akuisisi facebook terhadapiji whatsapp rampung bisni tempo co http m tempo co akuisisi facebook whatsapp ra,WhatsApp is charged a post-acquired Facebook Monday WhatsApp is charged whatsapp costs whatsapp Sdh Acquired Facebook Contact Org Send User Message Requires WhatsApp Logo Blue Grati News Published Newspaper WhatsApp Charged Messaging Messages Messag Send Message Order Send Message Tsb Color Blue Logo Color Taking WhatsApp is charged a Facebook acquisition Tanganji WhatsApp Completed Bisni Tempo Tempo Http M Tempo CO Acquisition Facebook WhatsApp Ra
0,proyek tol semarang batang robohkan masjid proyek tol semarang batang robohkan masjid,The Semarang Rod Toll Project Retrieves the Semarang Toll Rod Toll Mosque Robulkan Mosque
1,fluorid berbahaya menyebabkan kanker fluorid berbahaya menyebabkan kanker tulang oestoporosi persendian turunnya kadar testoteron estrogen sanggup mengkorosi lapisan enamel gigi fluorid merusak gigi ketimbang garam bahan utama pembuat racun tiku sodium fluorid zat kimia ionik beracun potasium dikromat,Dangerous fluorid causes harmful fluorid cancer causing ostoporosi bone cancer the furntness of estrogen testoteral levels can corrode fluoride tooth enamel enamel layer rather than salt the main ingredient to poison maker sodium fluorid ionic chemicals poisonous potassium
1,temuan kecurangan penghitungan suara tp menteng suara ani sandi melonjak wow menemukan kecurangan penghitungan suara data himpun menemukan kpp kecurangan menghitung suara terbukti hasil rekapitulasi suara ahok djarot suara ani sandi suara,Findings Cheating Vote Counting TP Menteng Sounds Ani Password Soaring Wow Finding Cheating Voice Calculation Data Gimpun Find the Cheating KPP Calculating Voice Proven Voice Recapitulation of Ahok Djarot Sound Ani Sound Voice
1,china ciptakan sayuran kol sinteti china ciptakan sayuran kol sinteti,China Creates Vegetables Kol Sinteti China Creates Vegetables Kol Sinteti
0,foto presiden wakil presiden berlatar bendera merah warna bendera ri merah tolong bantu dicek teman ditempat kerja ruang kela terpasang foto presiden wapr latar belakangnya berwarna merah dicopot diganti foto foto presiden wapr latar belskang bendera merah putih negara indonesia,"a photo of the vice-president of the red flag red flag red color, please help check friends in the workplace of the koremaker attached to the photo of the replaced red background, replaced by a photo of the photo wapr background of the red and white flag"
1,run text manggarai aksara china bukti indonesia dikuasai foto menggambarkan situasi distasiun papan run text berbahasa china,Run Text Manggarai China Aksara Proof of Indonesia Mastered Photos Describe the Station of the Run Text Board Station in China
0,lawan pelaku teror thamrin akbp untung pistol buatan lawan pelaku teror thamrin akbp untung pistol buatan,The opponent of Thamrin Thamrin Actors AKBP Untung Artificial Pistol Opponers Thamrin Thamrin Actors AKBP Fortunately Artificial Gun
1,pria bojonegoro meningg mendengar musik hp nya tidur korslet pria bojonegoro meningg akibat hp mendengar musik pakai handset hpnya charg ketiduran,Bojonegoro's men lost hearing his cellphone's music sleeping the Bojonegoro men's corslet from HP Hearing music using the cellphone handset Charg fell asleep
1,pemberitahuan pemadaman listrik wilayah kabupaten brebe pemberitahuan pemadaman listrik wilayah kabupaten brebe,Notification of Electricity Agencies Brebe Regency Region Notification of Brebe Regency Regional Electricity Blackout
1,twit felix siauw membela kelepon nggak dalilnya membela kelepon nggak dalilnya nggak panduannya membela kurma pahalanya pahalanya contoh tauladannya,Twit Felix Siauw Defends Keleppat Not Dalil Defending Keleppap No. Their guide does not defend the reward palm of the reward for example
1,foto penampakan orang china berseragam brimob polisi penampakan orang china berseragam brimob polisi,photos of Chinese sightings in uniformed Brimob police apparitions Chinese people in police brigade uniform
1,gambar pilih golkar pilih golkar asuu pdi pelerr,Image Choose Golkar Choose Golkar Asuu PDI Pelerr
1,artikel terungkap cium istri tetangga membawa kebahagiaan penjelasanya terungkap cium istri tetangga membawa kebahagiaan penjelasanya,The article was revealed kissing the neighbor's wife brought happiness explanation revealed kissing neighbor's wife brought her explanation happiness
1,orang pasar karombasan reaktif rapid test mohon pasar karombasan hasil te kemarin reaktif san area masuk zona merah pasar karombasan seputaran golden samp rs siloam bagikan rekan,Reactive Carombasian Market People Rapid Test Please Karombasan Market Results Yesterday Reactive San Entrance Area Red Zone Pasar Karombasan Seputaran Golden Samp RS Siloam Share Partners
1,the pray for itali video pray for itali nepal stayhom corona,The Pray for Italian Video Pray for Italy Nepal Stayhom Corona
1,video of italian suicid who lost entir famili to corona the person commit suicid in the follow video clip belong to itali whose entir famili member were dead caus corona viru and he also spread hi whole wealth in the street befor suicid as the money couldn t save the live of hi famili,Video of Italian Suicid Who Lost Entir Famili To Corona The Person Commit Suicid In The Follow Video Clip Belong To Italian Whose Entire Family Member Were Dead Caus Corona Viru And He Also Spread Hi Whole Wealth In The Street Befor Suicid As the Money Couldn T Save the Live of Hi Family
1,pengumuman stok malu pengumuman stok malu,Announcement of Shy Stock Announcement of Shy Stock
1,video gara corona orang jatuh motor liatin gara corona orang jatuh motor liatin kameramen pekok,Video Gara Corona People Fall Motorbike Liatin Gara Corona People Fall Motorcycle Liatin Kameramen Pekok
1,alhamdulillah aktor laga jacki chan resmi memeluk agama islam alhamdulillah aktor laga terken jacki chan resmi memeluk agama islam,"Alhamdulillah, the actor Jacki Chan's match officially embraced Islam Alhamdulillah, the actor of the Final match Jacki Chan officially embraced Islam"
1,thailand berhasil sembuhkan pasien viru corona ganja thailand berhasil sembuhkan pasien viru corona ganja artikel dimuat situ jurna dot com senin februari,Thailand managed to cure the patient Viru Corona Marijuana Thailand managed to cure the patient of Corona Viru Marijuana the article was loaded by the late dot com Monday February
1,video tsunami malam desemb indonesia semogaa tuhan lindungi ktong samuaa,Tsunami Video Tsunami Indonesia Desemb Indonesia Hope God Protect Ktong Samuaa
1,dampak mekanism pertahanan kaki seribu sekedar berbagi cerita dianggap sepel hati hati,The impact of a thousand foot defense mechanism just sharing stories is considered a heartbeat
1,jokowi diruqiyah ilmu ghaib menangi pilpr info a jokowi rukiah menambah power kekuatan ilmu goib semenjak januari jkw mengalami kesurupan teriak teriak ngomong,Jokowi Diruqiyah Ghaib Sciences Wins Pilpr Info A Jokowi Rukiah Adds Power The Strength of Goib Science Since January JKW Experbursed Sequence Shouts Shouting
1,jokowi sdh berkunjung christchurch diam omong presiden ri jokowi sdh berkunjung christchurch new zealand keren abi,Jokowi has visited Christchurch silently by the President of the Republic of Indonesia Jokowi has visited Christchurch New Zealand Cool Abi
1,pramuka dajjal ap maksudnya coba disuruh dipasang dijahit dibju pramuka anak kl sd yg kegiatan persami pramuka dibagikan,"the scout of the Dajjal AP means try to be told to be installed sewn in the charity of the child's scout, the activity of the Pramami Scout is shared"
1,puan negara maju berkembang pendidikan agama islam hapu heran orang ni dibelahan dunia eropa negara barat warganya mayorita non muslim berbondong bondong masuk islam ee mnjauhkan orang islam islam wahh ni orang diwaspadai,"Puan developed countries developing Islamic religious education swaping the wonder of this person in the world of Europe Western countries in the premises of non-Muslims flocking to Islam ee, it will me with Islamic Muslims wahh ni people watch out for"
1,hayo nusron bawa pasukan banser hayo nusron bawa pasukan banser,Hayo Nusron Brings Banser Forces Hayo Nusron Bring Banser Forces
0,kepolisian bantah infromasi modu hipnoti orang pria berbaju pancasila bencana gempa palu diberitahukan yg kerumah pakai baju lambang pancasila laki laki orang mengata namakan bantuan peduli palu yg bukain pintu bungur rantau yg dihipnoti lgi kelil info group kelurahan mohon teruskan warganya diantisipasi bantu share,Police Denies Infromasi MODU HIPNOTO Men in the Pancasila Disaster Hammer Earthquake Notified Who Wearing Male Pancasila Emblem Clothes Mengata Name Help Caring Palu Yang Bukain Bungur Rantau Door Yang Hypnoted by LGi Kelil Group Group Village Please Continue Herites Apply
0,klarifikasi terkait unggahan akun facebook bernama monik diskriminasi siswa kristen smpn pontianak tolong viral kepala sekolah smpn pontianak kepala sekolah berbicara mengeluarkan murid nya,"Clarification related to the upload of a Facebook account called Monik Discrimination of Christian Students Pontianak, please, please Viral Principal of Pontianak Pontianak Principal, spoke to remove his student"
0,pollycarpu bantah kader partai berkarya dikabarkan kader partai berkarya pollycarpu budihari prijanto mantan terpidana pembunuhan aktivi hak asasi manusia ham munir said thalib membantahnya,"Pollycarpu denies the work party cadres reportedly reported by the party cadres of Pollycarpu Budihari Prijanto, former convicted murder of human rights activity Munir Said Talib denied it"
1,kantor bank mandiri lombok roboh akibat gempa captur an instagram stori gambar kantor bank mandiri rusak parah lokasi gambar diambil kcp bank mandiri pemenang,"Bank Mandiri Lombok Office Collapses Due to the Capture Earthquake, Instagram Stori, the image of Bank Mandiri's office is severely damaged the location of the image taken by KCP Bank Mandiri winner"
1,raya ucapkan pemilik wajah raya ucapkan pemilik wajah,Raya said the owner's face to say the owner
0,wika kirim pekerja ri garap proyek aljazair http financ detik com infrastruktur d wika kirim pekerja ri garap proyek aljazair kl gitu indonesia menjajah aljazair,"WIKA Send Indonesian Workers Work on Algeria Project HTTP HTTP FINANC DETS INFRASTRUCTURE D WIKA Send RI Workers Work on the Algerian KL Project, so that Indonesia colonizes Algeria"
1,produk semen tercemar limbah b sebarkan keluarga terhindar bahaya penyakit,cement products polluted waste B spread the family to avoid the dangers of disease
0,djarot kebaktian gereja manusia yg tdk agamanya lihat photo sumi istri pegang persilahkan santapan kepala babi meja makan mengikuti peribadatan digereja manusia gini diangkat gubernur sumut,Djarot The Device of the Human Church That Is Not Agreen See Photo Summa Wife Holds Inspertizing Pig Head of Pig Dining Tables Following Theater Digery Humans Appointed by the Governor of North Sumatra
