label,fitur
1,pernyataan afi inayah perih kitab suci postingan foto tangkapan layar pernyataan asa firda inayah afi inayah disertai narasi gitu mutlak dek afi kemana iman mu use your common sens pleas setan benci dalil ya allah lindungi paham kw merusak akidah allahumma aaamiinn
1,shinta nuriyah berkomentar ahok fpi mengecam gp ansor marwah istri gurumu engkau hormati diinjak injak gerombolan laskar lapar dimana kegaranganmu garang menyikapi ucapan ahok kh ma ruf amien yg unsur kebohongan ruang pencari kebenaran
0,fatwa solat jumat dijalanan terkait fatwa pbnu sahnya shalat jum at jalanan gnpf pbnu mengklarifikasinya dipetik hasil fatwa ormasi nu person pbnu kh aqil siraj sekjen mui pusat kh tengku zulkarnaen forum silaturahmi ulama madzhab syafi i shalat jum at disyaratkan masjid shalat jum at jalanan hukumnya sah
1,adeku tilang toko samarinda central plaza bayar k gara masker dagu adeku tilang toko bayar k gara masker dagu parah heh wkk
0,metro tv mafindo kode etik influenc ramai pembicaraan konten video musisi anji hadi pranoto mengklaim menemukan obat herbal covid anji maaf kegaduhan sorotan etika pembuat konten media sosial masyarakat anti fitnah indonesia mafindo berpendapat kode etik pedoman influenc
1,gambar senapan logo palu arit uang pecahan ribu rupiah menyangk pki bangkit
1,cia bongkar jati presiden indonesia jokowi passport nilai indonesia condong blok china komuni cia bongkar jati presiden indonesia jokowi passport
1,video terciduk anj pki mengotori masjid terciduk anj pki mengotori masjid
1,cebong ketangkap tni pake atribut pki cebong ketangkap tni pake atribut pki
1,video radiasi ponsel membakar serat wol baja menjaga mengobati alasannya klo tidur meletakan hp kepala semoga bermanfaat
1,jembatan barito bapela patah astrapilullah jembatan barito bapela patah derasnya air barito hinga menghantam jembatan
1,apd china dibe uang pribadi prabowo apd yg china angkut pesawat tni inisiatif beli pakai uang pribadi prabowo
1,jokowi nyatakan rumah kalo bosan nonton drakor rumah kalo bosan nonton drakor
1,foto muslim new delhi dibantai akibat uu kewarganegaraan india innaalilaahi wa inaailaihi rooji uun akibat pengesahan undang anti muslim india saudara muslim mesjid delhi dibantai ekstrimi hindu disiram air kera diperkosa al qur an mesjidnya dibakar ham dimana muslim terbunuh diam muslim diteror label ter rist muslim
1,hati hati wilayah tanjung enim muara enim viru corona masuk hati wilayah tnjng enim sktar nya viru korona lh sdh msuk
1,festiv durian kawasan pusat pemerintahan provinsi banten yuk tgl ramaikan festiv durian banten tgl januari hadir yah kp b gedung distan provinsi banten aneka ragam durian banten yg berkualita
1,foto foto cuitan sumber pangkalan ain al asad anbar sumber pangkalan ain al asad anbar pangkalan hancur puluh helikopt apach hancur target menghancurkan radar utama pangkalan dianggap terbesar didaerah mohon info kalo britanya atow
1,foto anak berdarah mahasiswa poli univers korban demo demo rusuh hongkong the student of poli univers wa stock and veri tire without ani food they were also inhur by the acid water from polic mani student are sick lose temperatur and ear blood hong kong administr is go to cut the suppli of water and electr it is get wors
1,muazam pahang ke dimuazam pahang sabjek pembantu rumah indon sebulan kja sabjek ditangkap jam ptg mangsa kanak kanak rawat dihospit
1,sholat islam nusantara innalilahi syahkan pemerintah indonesia resmi negara sekul hancurlah islam
1,orang terjangkit difteri dink imunisasi masal desemb dki jakarta jabar kena rs penuh dg kondisi anak difteri sdh meningg kejadian luarbiasa dink dki jakarta mengadakan imunisasi masal sd de usia sd
1,rangkap jabatan menteri anggota dpr puan khan gajinya dobel rangkap jabatan menteri anggota dpr puan khan gajinya dobel
1,siswa kejang kejang bermain game onlin kelasnya video siswa kejang kejang bermain game onlin kelasnya kejadian salah sma luwu timur sulawesi selatan septemb stopkecanduangameonlin
1,kejadiannya rusia dibesarkan anj ditelantarkan orang tuanya umur kejadiannya rusia besarkan anj telantarkan orang tuanya dr umur kabar sdh nyatakan sembuh berkomunikasi layaknya manusia
1,video jagal sapi meningg ditendang sapi qurban innalillahi tukang jagal ditendang sapi
1,solusi mileni ngatasin banjir aniesdimana solusi mileni ngatasin banjir dki by gaben aniesdimana
1,biaya muhammad zohri diuru kemenpora biaya muhammad zohri finlandia pengurusan visa eropa
1,sri mulyani ditolak kedatangannya gontor membawa cek bernilai infovalid smi gontor ponorogo berjilbab membawa cek bernilai ditolak mentah mentah dipermalukan diceramahi habi habisan kiyai gontor smi jakarta agendanya jatim batal
1,wiranto bubarkan dpr selesaikan ruu t ror sme fadli zon ciut wiranto bubarkan dpr selesaikan ruu t ror sme fadli zon ciut berita viral selengkapnya http zipans dot com a pf wiranto bubarkan dpr
1,penyerangan terori mapolsek tampan pekanbaru info terbaru polsek tampan diserang mohon saudara berdiam dlm rumah mengurangi kegiatan
0,ancaman cina fiksi ancaman cina fiksi
1,burung surakav surakav bird burung bernama surakav fotograf utk foto yg lengkap berubah warna bbrp detik dlm video yg pendek silakan nikmati keajaiban ciptaan tuhan yg indah
1,angola resmi larang islam negaranya dikuasai rrc membayar hutang anggola resmi melarang agama islam kitab suci alquran negara apakabar indonesia semoga indonesia tersadarkan aamiin
1,bocornya nik nomor kk dilempar tanggungjawab provid disalahkan lempar tanggungjawab bocornya nik nomor kk dilempar tanggungjawab provid data kependudukan kartu sim prabayar bocor menkominfo datangi oper http youtu be jdpmbdyvyx ikuti berita terbaru cnnindonesia com cnnindonesia
1,wasekjen mui kh tengku zulkarnain pembakaran masjid pangkalan brandan masjid pangkalan brandan dibakar pengumuman orang gila orang gilanya
0,produk toyota resmi hadir indonesia produk toyota resmi hadir indonesia harga jutaan www rumahsunatmodern com
0,tim putri indo vs tim putri rusia tim putri indo vs tim putri rusia kalo setuju silakan dikomen
0,bahaya memakan kepala ikan mengandung racun ciguatoksin bahaya memakan kepala ikan mengandung racun ciguatoksin
1,fetu soup eaten by asian sop bayi dimakan orang orang asia what happen to the world sad to say thi is legal in china ctto
1,ustadz abdul somad dihadiahi mobil alphard hadiah mobil alphard ustad abdul somad saudagar kaya aceh yg mengagumi ua hadiah mengatasnamakan masyarakat aceh fakta sejarah mobil mewah ema mona seberat kg pesawat pertamapun rakyat aceh pemerintah indonesia rakyat aceh diken dermawan menghargai ulama
1,siswa siswi smp n berau kalimantan timur belajar lesehan lantai potret pendidikan berau
1,film naura genk juara lecehkan islam astaghfirulloh adziim cuplikan film terang prihatin kalimat thoyibah diidentikkan dg penjahat semoga instansi terkait menghentikan pemutaran film mengambil tindakan thd crew yg terlibat dlm pembuatan film tsb spt rezim skrg sih dg negeri
1,jokowi anak bodoh media jokowi anak bodoh media
1,pengusiran petani pasukan barakuda lahan petani terusir paksa dg pasukan barakuda ahad juli pkl
1,penculikan anak gelandangan brebe penculikan anak gelandangan brebe
1,hio dupa ruang sidang ahok dikaitkan misti hio dupa ruang sidang ahok dikaitkan misti
1,foto gu nuril berita kompastv berjudul ummat islam curang sihir peserta aksi ciami pernyataan inteljen gereja menyudutkan umat islam
1,raja salman danai kampany pm israel netanyahu accord to the middl east observ isaac herzog member of the knesset and chairman of the isra labor parti reveal that saudi king salman bin abdulaziz financ the elect campaign of isra prime minist benjamin netanyahu
1,foto pandemi flu i found these photo of flu pandem so relat
0,kompa infodemi publik abai bahaya covid persen hoak menyasar isu pencegahan pengobatan covid hati hati klaim penemuan obat pencegahan covid
1,pidato lengkap jokowi negara berutang pinjaman negeri pantesan mudik pulang kampung beda tuntut guru bahasa indonesia sekolah
1,gambar bayang bayang luhut sampul majalah tempo statusnya petuga partai dibawah bayang bayang luhut si menteri aslinya jago prank
1,video sholat jumatan china lautan manusia orang islam wuhan satupun kena viru corona sholat jum atan china lautan manusia merind hati juta orang komuni china masuk islam orang islam wuhan satupun kena viru corona takjub orang islam izin allah swt masuk islam subhanallah bangga umat islam in syaa alloh kedalam golongan nabi muhammad sholeh sholehah aamiin
1,dosen kedokteran gigi ui meningg covid innalilahi wa innalilaihi rojiun meningg dunia dosen ui berita yg menyedihkan pagi jam dosen kedokteran gigi dr umi susiana meningg covid pimpinan memutu dosen karyawan libur minggu masuk tgl april disuruh cepet pulang kampu ditutup semprot sholat dhuhur sholat ghoib jenazah tdk bezuk msh rsi cemputih semoga allah melindungi aamiin yaa rabbal aalaamiin
1,polr pamekasan selenggarakan kegiatan nikah grati tolong masyarakat pamekasan masyarakat madura informasi hoax
1,setrum mati permintaan pria surat wasiat ibunya setrum mati permintaan pria surat wasiat ibunya
1,jokowi maaf pki portal sumber memuat pemberitaan rencana presiden joko widodo permohonan maaf resmi pki
1,ukiran ratusan ukiran ratusan usia nya
1,diam diam david beckham wamena papua pemain sepak bola inggri david beckham berkunjung pedalaman wamena papua diam diam pemain ternama dunia memberikana bantuan kemanusiaan mendegar tragedi kematian anak nduga silam kedatangan sang bintang sepak bola dikagetkana kao baju dikenakan david beckham bertulisan free west papua
1,babi hutan melahirkan anak bayi manusia temukn kndang ternak warga chien yg dimana ekor babi hutan melahirkn ekor anak bayi manusia yg konon mnurut cerita masyrkt setmpat babi hutan merusak tnaman warga babi hutan yg malang meninggl stlh mlhir kn sakit x ya
1,merdeka com menayangkan berita wanita membawa anj masuk masjid polisi pelaku alami gangguan jiwa dibesar besarkan wanita membawa anj masuk masjid polisi pelaku alami gangguan jiwa dibesar besarkan
1,foto capr jokowi mengenakan jaket berisi kartu capr kartu
1,sepi penonton teman ahok tiket grati uang rp ribu menonton film a man call ahok penonton sepi teman ahok dikasih tiket grati uang rp ribu nonton film si ahok
1,zumi zola jalan jalan bandara soekarno hatta kekuatan hengpon jadul cekrek cekrek aplot yuhuuu minceu ketemu babang ganteng lg airport
1,pelaku bom surabaya bentangkan gantipresiden bom bunuh surabaya dr kubu ganti ganti ituu ngeri yah ayok mikir biar cerda pastinya waspada
1,program gebyar undian pt whatsapp indonesia program undian berhadiah pt whatsapp indonesia resmi surat pengesan legalisir notari no lampiran ud rkp pemkot dki jakarta no izin dki iv pr dirjen pajak ri no pajak un rkp ixdepso ri no sk vi
1,nkri mati harga suka koar koar nkri harga mati
0,kpk bantah keluarkan surat edaran universita sam ratulangi surat beras kpk pastikan surat palsu
1,menu dipesan menu dipesan berita pengeboman ibadah surabaya diberitakan media bbc news indonesia kejadian sesungguhnya pagi kejam biadab astaghfirulloh
0,petani rokan hilir tewa tersambar petir berteduh pohon sawit innalillahiwainnailahirojiun korban kesambar petir sore semoga ditempatkan disisinya amin semoga kelurga yg ditinggalkan ketabahan pelajaran main hp pa hujan petir diluar rumah lokasi riau kab rokan hilir kec bangko pusako kel bangko kiri
1,video habib rizieq disambut simpatisan bandara video kepulangannya indonesia video habib rizieq disambut simpatisan bandara video kepulangannya indonesia
1,per rili seketariat presiden menyebut sri mulyani menteri antek aseng sri mulyani antek kapitalism mengema dgn aseng ase sri mulyani menkeu terbaik dunia presiden jokowi bukti pengelolaan apbn jalur kepala negara kebanggaannya salah menterinya kabinet kerja dinobatkan menteri terbaik dunia menteri keuangan antek kapitali sri mulyani indrawati penghargaan
1,beredar tarif tol bakauheni lampung berdasarkan hasil penelusuran akun twitter mengatasnamakan tommi soeharto nama pengguna tommi soeharto akun palsu
1,subsidi ga kg dicabut klarifikasi kementerian esdm kementerian esdm menyebarluaskan pamflet pamflet liar dipertanggungjawabkan kebenarannya
1,penangkapan kendaraan sepeda motor besaran polsek kenjeran kehilangan motornya surabaya adakan penangkapan an polsek kenjeran unit sepeda motor amankan berkenan hub polsek kenjeran cek unit disertai bukti n surat kendaraan
0,indonesia dijajah belanda indonesia dijajah belanda wassalam
1,anaknya owner behaestex pabrik sarung atla rubat dll assalamu alaikum nie ane dpt bc model kek bener gak yak assalamualaikum wrwb anaknya owner behaestex pabrik sarung atla rubat dll assalamualaikum temen mohon bantuannya yaaa bismillah dibutuhkan relawan safar membantu memotretkan plang masjid alamat terbaca
1,kesalahan penulisan fitsa hat bap kepolisian jonru implisit menyalahkan polisi kesalahan tuli fitsa hat meledek om otak om membandingkan jokowi i don t read what i sign
1,gadi palestina ditembaki laki laki warga israel laki laki bersenjata menembak gadi perlawanan karna palestina menyebut pelanggaran ham berat pranci ramai memasang gambar support pranci mengutuk aksi
0,bank indonesia berhutang cina penguasaan sektor finansiil cina dampaknya indonesia terjajah ekonomi cina bank bumn pt bank mandiri tbk pt bank rakyat indonesia bri tbk pt bank negara indonesia bni tbk pinjam cina develop bank cdb
1,steve job steve job
1,jokowi dibapti ulang mengganti nama hebartu liputan jokowi bapti ulang mjdi hebartu yg tdk murtad
1,maruf amin ngaku kalo grombolan kodok mendampingi presiden jokowi memimpin rapat terbata percepatan penanganan pandemi covid antisipasi kebakaran hutan lahan dilaksanakan istana kodok
1,foto kondisi tenggorokan pasien positif covid an exclus pictur of the patient s throat infect with coronaviru covid show the extent of inflamm and destruct that affect the throat and entranc to the lung which wa caus by the viru in the first day of the infect tast and sever short of breath
1,saddam hussein amerika mengancam irak viru corona dengarkan saddam hussein pertemuan kabinetnya amerika mengancam irak viru corona membuktikan bayangan keraguan corvid senjata biolog as curi cina bocor laboratorium wuhan cina
0,perkembangan chloroquin obat covid chloroquin bukti obat efektif
1,selamat tka china sebarkan viru corona tergagapcorona tka cina cilegon karantina selamat tka china silahkan sebarkan viru corona yg indonesia utang imf jasa membawa masuk viru corona
